Customer_id,Purchase_date,Product_category,Product_price,Quantity,Total_amount,Payment_Method,Customer_Age,Returns,Customer_name,Age,Gender,Churn
45391,27-04-2023 07:06,Home,438,2,699,PayPal,26,1,Kyle Thompson,26,Female,0
45391,01-03-2022 21:31,Home,300,1,511,PayPal,26,1,Kyle Thompson,26,Female,0
45391,26-05-2021 01:09,Clothing,356,4,1134,PayPal,26,0,Kyle Thompson,26,Female,0
45391,12-08-2021 13:14,Books,119,4,1831,Credit Card,26,0,Kyle Thompson,26,Female,0
45391,22-03-2022 08:07,Home,165,5,1696,PayPal,26,1,Kyle Thompson,26,Female,0
45391,20-09-2021 03:41,Electronics,473,2,4359,Credit Card,26,0,Kyle Thompson,26,Female,0
45391,13-04-2020 04:48,Clothing,124,2,618,Cash,26,,Kyle Thompson,26,Female,0
1699,14-01-2021 11:22,Books,442,5,3004,Cash,29,0,Laura Allen,29,Male,1
1699,26-12-2020 14:59,Clothing,350,3,4042,Credit Card,29,0,Laura Allen,29,Male,1
1699,15-04-2020 15:37,Clothing,356,4,3252,Credit Card,29,0,Laura Allen,29,Male,1
1699,16-11-2020 13:11,Electronics,329,4,741,Cash,29,0,Laura Allen,29,Male,1
1699,23-10-2021 19:27,Books,247,4,4630,Cash,29,1,Laura Allen,29,Male,1
1699,23-10-2021 16:33,Electronics,372,1,348,Credit Card,29,1,Laura Allen,29,Male,1
18867,03-01-2023 07:18,Electronics,223,1,1220,PayPal,21,1,John Cox,21,Male,1
18867,26-04-2023 14:33,Home,257,1,2008,Credit Card,21,0,John Cox,21,Male,1
18867,17-03-2021 11:28,Home,15,2,4704,Cash,21,,John Cox,21,Male,1
18867,03-02-2021 14:47,Clothing,199,4,1362,Credit Card,21,0,John Cox,21,Male,1
18867,09-12-2020 07:11,Home,361,5,3824,PayPal,21,0,John Cox,21,Male,1
18867,08-10-2020 08:34,Electronics,179,3,2959,PayPal,21,0,John Cox,21,Male,1
29318,31-05-2020 22:58,Electronics,225,2,963,PayPal,36,1,Kevin Leblanc,36,Male,0
20730,09-03-2021 07:35,Books,349,5,1729,Cash,53,1,Kimberly Marks,53,Male,0
20730,23-07-2022 07:11,Books,348,3,1721,Credit Card,53,0,Kimberly Marks,53,Male,0
20730,02-09-2021 16:02,Clothing,500,5,3350,PayPal,53,0,Kimberly Marks,53,Male,0
20730,09-04-2021 20:01,Clothing,421,2,2293,PayPal,53,1,Kimberly Marks,53,Male,0
20730,21-10-2022 15:37,Clothing,211,4,4227,Credit Card,53,1,Kimberly Marks,53,Male,0
20730,01-08-2021 15:31,Electronics,499,4,1587,Cash,53,1,Kimberly Marks,53,Male,0
20730,11-04-2022 05:46,Clothing,62,5,751,Cash,53,0,Kimberly Marks,53,Male,0
44541,29-06-2022 11:02,Electronics,203,3,2976,Credit Card,31,,Matthew Roberts,31,Male,0
44541,12-07-2020 13:41,Books,89,3,2856,Cash,31,1,Matthew Roberts,31,Male,0
44541,20-02-2021 21:06,Home,339,5,172,Cash,31,0,Matthew Roberts,31,Male,0
44541,06-11-2020 13:59,Electronics,339,2,2816,PayPal,31,,Matthew Roberts,31,Male,0
44541,29-12-2020 09:46,Books,399,1,4891,Cash,31,1,Matthew Roberts,31,Male,0
23876,04-05-2020 13:33,Books,210,5,3540,Cash,50,,Mark Taylor,50,Male,0
23876,08-02-2020 18:53,Clothing,436,5,4032,Credit Card,50,0,Mark Taylor,50,Male,0
23876,14-06-2021 19:32,Books,11,2,5220,Credit Card,50,0,Mark Taylor,50,Male,0
23876,13-05-2023 04:13,Electronics,261,2,2799,Credit Card,50,0,Mark Taylor,50,Male,0
23876,29-10-2022 03:46,Electronics,243,3,983,Cash,50,0,Mark Taylor,50,Male,0
23876,31-12-2021 14:29,Home,72,3,949,Cash,50,0,Mark Taylor,50,Male,0
23876,27-01-2021 05:28,Electronics,278,3,799,Cash,50,1,Mark Taylor,50,Male,0
25543,03-12-2020 21:06,Electronics,46,4,4377,Credit Card,23,0,Rachel Wong,23,Female,0
25543,19-04-2023 09:24,Home,495,2,1394,PayPal,23,1,Rachel Wong,23,Female,0
25543,30-11-2020 12:15,Clothing,386,5,4925,Credit Card,23,1,Rachel Wong,23,Female,0
25543,05-10-2022 22:33,Books,395,2,830,PayPal,23,1,Rachel Wong,23,Female,0
24911,20-08-2021 05:48,Home,415,5,4899,Cash,33,0,Angela Macias,33,Female,0
24911,16-02-2020 22:04,Books,173,3,3508,PayPal,33,0,Angela Macias,33,Female,0
24911,25-08-2023 04:33,Books,337,3,4693,Cash,33,1,Angela Macias,33,Female,0
24911,29-12-2020 16:37,Home,186,4,611,Cash,33,1,Angela Macias,33,Female,0
24911,12-04-2021 17:07,Clothing,234,3,4537,Cash,33,0,Angela Macias,33,Female,0
24911,22-04-2023 10:48,Home,424,1,304,Cash,33,0,Angela Macias,33,Female,0
11754,30-05-2021 08:41,Books,152,4,3402,Credit Card,31,1,Douglas Craig,31,Female,0
11754,01-05-2021 09:19,Clothing,366,4,247,PayPal,31,,Douglas Craig,31,Female,0
11754,06-06-2020 23:56,Home,133,4,4365,Cash,31,1,Douglas Craig,31,Female,0
11754,07-07-2022 03:59,Electronics,333,3,2483,Credit Card,31,0,Douglas Craig,31,Female,0
11754,14-03-2023 17:01,Books,91,2,1760,PayPal,31,,Douglas Craig,31,Female,0
11754,03-04-2023 10:08,Electronics,299,5,4031,Cash,31,1,Douglas Craig,31,Female,0
28453,05-02-2022 03:08,Clothing,112,5,4446,Credit Card,26,0,Kelly Jenkins,26,Female,0
28453,25-10-2021 08:33,Books,365,5,5000,PayPal,26,,Kelly Jenkins,26,Female,0
28453,03-11-2020 04:15,Home,399,1,2155,Credit Card,26,0,Kelly Jenkins,26,Female,0
11520,08-02-2023 12:31,Home,326,2,4241,Credit Card,29,,Randy Evans,29,Female,0
11520,05-03-2023 07:33,Clothing,84,4,3159,Cash,29,1,Randy Evans,29,Female,0
11520,29-01-2020 04:13,Electronics,482,1,164,Cash,29,1,Randy Evans,29,Female,0
11520,19-07-2022 02:08,Home,437,1,1595,PayPal,29,0,Randy Evans,29,Female,0
11520,28-06-2022 13:26,Home,155,3,3964,PayPal,29,0,Randy Evans,29,Female,0
11520,20-03-2023 02:50,Clothing,48,1,1628,PayPal,29,0,Randy Evans,29,Female,0
11520,10-12-2020 07:06,Clothing,38,3,4484,Credit Card,29,0,Randy Evans,29,Female,0
2997,28-07-2020 09:03,Electronics,169,5,4244,Cash,18,0,Andrea Marshall,18,Male,0
2997,05-02-2023 17:14,Clothing,230,5,2162,Credit Card,18,0,Andrea Marshall,18,Male,0
2997,03-06-2023 03:29,Books,83,2,3805,Cash,18,,Andrea Marshall,18,Male,0
8907,03-11-2022 01:05,Books,207,3,3529,PayPal,65,1,Monica Moore,65,Female,0
8907,09-06-2021 20:27,Clothing,222,4,3652,Credit Card,65,0,Monica Moore,65,Female,0
8907,16-07-2020 06:24,Electronics,182,4,3341,PayPal,65,1,Monica Moore,65,Female,0
8907,21-01-2022 09:22,Books,350,1,4847,PayPal,65,,Monica Moore,65,Female,0
8907,18-12-2020 03:37,Books,201,3,2506,Credit Card,65,,Monica Moore,65,Female,0
11432,11-03-2020 01:43,Clothing,450,1,2569,PayPal,47,0,Jonathan Anderson,47,Female,0
11432,19-09-2020 23:06,Home,33,2,3541,Cash,47,,Jonathan Anderson,47,Female,0
11432,07-09-2021 22:27,Electronics,40,3,3743,PayPal,47,0,Jonathan Anderson,47,Female,0
9753,08-09-2020 16:22,Clothing,366,3,4010,Credit Card,45,1,Briana Raymond,45,Male,1
9753,18-08-2022 06:39,Books,415,1,1079,PayPal,45,1,Briana Raymond,45,Male,1
9753,26-03-2022 07:38,Books,309,5,3236,PayPal,45,1,Briana Raymond,45,Male,1
9753,08-05-2022 18:06,Electronics,209,5,5059,PayPal,45,,Briana Raymond,45,Male,1
9753,20-01-2020 13:59,Books,219,3,2345,Credit Card,45,1,Briana Raymond,45,Male,1
9753,30-07-2020 23:34,Home,388,4,2665,Credit Card,45,1,Briana Raymond,45,Male,1
9753,10-11-2020 08:41,Clothing,247,1,1252,PayPal,45,0,Briana Raymond,45,Male,1
9753,17-05-2020 00:21,Electronics,90,4,1380,Credit Card,45,1,Briana Raymond,45,Male,1
9753,16-03-2023 09:53,Home,361,1,4318,Credit Card,45,0,Briana Raymond,45,Male,1
29302,15-08-2022 21:22,Home,319,2,3629,PayPal,48,0,Andrea Taylor,48,Female,0
29302,04-11-2021 11:24,Clothing,428,4,1444,Cash,48,0,Andrea Taylor,48,Female,0
29302,21-08-2021 03:47,Clothing,79,3,2024,PayPal,48,1,Andrea Taylor,48,Female,0
29302,01-02-2023 12:17,Electronics,78,1,4237,Cash,48,0,Andrea Taylor,48,Female,0
29302,06-12-2022 15:50,Home,14,2,3206,Credit Card,48,0,Andrea Taylor,48,Female,0
13396,02-05-2020 02:24,Books,24,1,4448,Credit Card,51,1,Michael Mendoza MD,51,Female,0
13396,07-09-2020 20:00,Clothing,52,4,4052,Credit Card,51,1,Michael Mendoza MD,51,Female,0
13396,29-11-2020 00:37,Books,53,2,304,Credit Card,51,1,Michael Mendoza MD,51,Female,0
13396,06-09-2023 17:17,Home,251,3,296,Credit Card,51,0,Michael Mendoza MD,51,Female,0
13396,15-12-2020 16:21,Electronics,171,5,1829,Cash,51,0,Michael Mendoza MD,51,Female,0
13396,19-10-2020 17:43,Clothing,286,3,4743,Cash,51,1,Michael Mendoza MD,51,Female,0
13396,18-02-2020 10:20,Home,118,3,3146,PayPal,51,0,Michael Mendoza MD,51,Female,0
13396,25-12-2021 13:38,Clothing,311,3,5101,Cash,51,0,Michael Mendoza MD,51,Female,0
40070,21-06-2023 13:46,Home,488,2,3879,PayPal,47,1,Stephanie Herman,47,Male,0
40070,25-03-2023 11:18,Electronics,409,3,3400,PayPal,47,0,Stephanie Herman,47,Male,0
40070,28-06-2020 06:04,Clothing,81,4,3626,Cash,47,1,Stephanie Herman,47,Male,0
40070,24-04-2022 22:18,Home,253,4,2054,Cash,47,1,Stephanie Herman,47,Male,0
40070,19-12-2022 14:59,Clothing,237,4,2116,Credit Card,47,0,Stephanie Herman,47,Male,0
40070,29-06-2022 15:12,Home,205,2,2752,PayPal,47,1,Stephanie Herman,47,Male,0
40070,15-05-2021 05:24,Clothing,317,3,3477,Credit Card,47,1,Stephanie Herman,47,Male,0
17601,15-04-2021 20:56,Books,500,5,3934,Credit Card,69,1,David Johnson,69,Male,0
17601,02-08-2023 12:05,Electronics,381,2,1359,PayPal,69,1,David Johnson,69,Male,0
17601,17-07-2020 12:05,Home,280,5,3859,PayPal,69,1,David Johnson,69,Male,0
17601,03-05-2020 18:53,Clothing,203,5,1336,Credit Card,69,0,David Johnson,69,Male,0
4342,16-01-2022 18:23,Clothing,156,4,1907,PayPal,68,1,Kevin Swanson,68,Female,0
4342,16-09-2021 19:38,Books,187,5,2406,Credit Card,68,0,Kevin Swanson,68,Female,0
4342,04-09-2021 04:05,Clothing,302,2,882,PayPal,68,0,Kevin Swanson,68,Female,0
4342,25-08-2021 00:54,Home,500,3,2605,Cash,68,1,Kevin Swanson,68,Female,0
4342,16-08-2023 19:26,Home,113,1,1418,PayPal,68,1,Kevin Swanson,68,Female,0
4342,08-08-2021 09:25,Clothing,305,3,4218,Cash,68,0,Kevin Swanson,68,Female,0
4342,09-08-2021 00:52,Home,26,2,1956,Credit Card,68,0,Kevin Swanson,68,Female,0
4342,21-06-2021 02:29,Electronics,123,4,2672,Credit Card,68,0,Kevin Swanson,68,Female,0
28138,29-05-2023 20:43,Books,63,4,3275,Credit Card,43,0,Robert Smith MD,43,Male,0
28138,25-04-2021 17:23,Clothing,426,4,4323,Credit Card,43,0,Robert Smith MD,43,Male,0
28138,22-03-2022 11:02,Electronics,204,2,3886,Credit Card,43,,Robert Smith MD,43,Male,0
28138,19-11-2021 22:17,Home,225,3,4074,PayPal,43,1,Robert Smith MD,43,Male,0
31733,03-07-2021 05:35,Electronics,96,2,2281,Cash,20,,Tammy Ramirez,20,Female,0
31733,23-07-2022 07:29,Home,63,5,2980,PayPal,20,1,Tammy Ramirez,20,Female,0
31733,27-03-2022 11:15,Clothing,397,3,3675,PayPal,20,0,Tammy Ramirez,20,Female,0
31733,20-05-2022 03:11,Books,377,3,580,Cash,20,1,Tammy Ramirez,20,Female,0
31921,16-11-2022 01:32,Electronics,396,4,3283,PayPal,20,1,Sean Decker,20,Female,1
31921,17-02-2022 18:29,Books,113,5,4140,PayPal,20,1,Sean Decker,20,Female,1
31921,07-07-2020 04:32,Books,207,4,1407,Credit Card,20,,Sean Decker,20,Female,1
31921,21-01-2021 06:03,Books,484,4,4829,Credit Card,20,1,Sean Decker,20,Female,1
31921,10-08-2023 09:48,Home,338,2,5054,Credit Card,20,1,Sean Decker,20,Female,1
6382,01-07-2021 08:02,Clothing,446,4,4183,Credit Card,59,,Ms. Kimberly Harris,59,Male,1
6382,05-09-2023 07:56,Home,53,3,3089,Credit Card,59,0,Ms. Kimberly Harris,59,Male,1
6382,24-12-2022 16:17,Books,468,5,2427,PayPal,59,1,Ms. Kimberly Harris,59,Male,1
6382,02-02-2023 22:59,Home,221,5,1690,Credit Card,59,1,Ms. Kimberly Harris,59,Male,1
6382,24-04-2023 10:21,Home,24,2,3247,Credit Card,59,,Ms. Kimberly Harris,59,Male,1
6382,08-09-2021 03:10,Home,138,1,2756,Cash,59,0,Ms. Kimberly Harris,59,Male,1
6382,05-12-2020 22:12,Home,136,5,898,PayPal,59,1,Ms. Kimberly Harris,59,Male,1
27158,17-01-2021 23:24,Home,140,2,2222,Cash,21,0,Erika Rodriguez,21,Male,0
27158,05-08-2023 08:26,Electronics,461,5,1101,Credit Card,21,0,Erika Rodriguez,21,Male,0
27158,07-07-2022 13:45,Home,343,2,4851,PayPal,21,0,Erika Rodriguez,21,Male,0
27158,09-07-2022 07:25,Electronics,426,1,4560,Credit Card,21,,Erika Rodriguez,21,Male,0
27158,18-11-2021 12:44,Home,307,5,1504,Credit Card,21,1,Erika Rodriguez,21,Male,0
27158,23-01-2020 11:46,Books,196,3,586,Cash,21,0,Erika Rodriguez,21,Male,0
36609,08-02-2020 06:37,Home,36,3,4158,PayPal,47,0,Lisa Wood,47,Male,0
36609,10-09-2020 14:00,Books,84,1,367,Cash,47,,Lisa Wood,47,Male,0
36609,24-05-2022 05:12,Electronics,135,1,536,Cash,47,1,Lisa Wood,47,Male,0
36609,19-08-2023 02:48,Clothing,62,1,1231,Cash,47,0,Lisa Wood,47,Male,0
13,12-02-2022 11:20,Home,301,5,1335,PayPal,60,0,Krystal Anderson,60,Male,0
13,24-08-2020 05:31,Books,71,3,4310,PayPal,60,1,Krystal Anderson,60,Male,0
13,02-07-2022 07:57,Clothing,120,5,4707,PayPal,60,0,Krystal Anderson,60,Male,0
13,25-05-2021 07:06,Clothing,296,1,2176,Cash,60,0,Krystal Anderson,60,Male,0
13,29-12-2022 13:49,Clothing,127,5,1270,Cash,60,0,Krystal Anderson,60,Male,0
31610,07-09-2020 00:42,Clothing,379,2,2615,Cash,57,,Martin King,57,Male,0
31610,28-09-2020 12:48,Home,147,1,2997,PayPal,57,1,Martin King,57,Male,0
31610,01-05-2020 12:52,Electronics,259,3,1702,Cash,57,1,Martin King,57,Male,0
31610,05-11-2022 07:33,Home,193,1,1640,Cash,57,1,Martin King,57,Male,0
31610,28-07-2020 17:57,Home,308,5,1436,Credit Card,57,1,Martin King,57,Male,0
3273,19-04-2020 14:58,Books,415,3,5266,Credit Card,61,1,Jessica Bennett,61,Female,1
3273,30-10-2021 09:17,Home,358,3,2293,Cash,61,1,Jessica Bennett,61,Female,1
3273,27-09-2020 17:51,Clothing,485,3,1332,Cash,61,1,Jessica Bennett,61,Female,1
3273,07-09-2020 01:40,Books,216,4,2799,Credit Card,61,1,Jessica Bennett,61,Female,1
40901,20-04-2020 10:40,Clothing,62,5,4352,Credit Card,32,1,Brianna Diaz,32,Male,0
40901,27-08-2023 19:14,Clothing,294,4,1757,Credit Card,32,0,Brianna Diaz,32,Male,0
40901,17-09-2022 14:57,Home,282,5,539,Credit Card,32,1,Brianna Diaz,32,Male,0
21860,27-04-2023 11:16,Electronics,484,1,2260,PayPal,40,,Christopher Reyes,40,Male,1
21860,11-07-2020 08:53,Home,294,4,5000,PayPal,40,1,Christopher Reyes,40,Male,1
21860,07-08-2021 08:49,Books,138,4,1283,PayPal,40,0,Christopher Reyes,40,Male,1
21860,28-05-2020 20:37,Home,166,5,4859,Cash,40,0,Christopher Reyes,40,Male,1
21860,26-04-2022 12:46,Electronics,320,2,4000,PayPal,40,1,Christopher Reyes,40,Male,1
21860,24-03-2023 06:38,Clothing,201,4,1376,Credit Card,40,0,Christopher Reyes,40,Male,1
21860,07-06-2023 23:12,Electronics,342,2,1959,Credit Card,40,0,Christopher Reyes,40,Male,1
21860,15-04-2023 09:26,Books,158,4,2114,PayPal,40,1,Christopher Reyes,40,Male,1
21860,20-12-2021 17:24,Books,293,3,1218,Cash,40,1,Christopher Reyes,40,Male,1
21860,28-10-2020 19:44,Home,210,5,3340,Credit Card,40,0,Christopher Reyes,40,Male,1
21860,07-11-2021 00:23,Clothing,187,4,1865,Credit Card,40,,Christopher Reyes,40,Male,1
12891,21-07-2022 02:36,Home,412,3,1667,Cash,40,1,William Wilson,40,Female,0
12891,17-02-2020 23:34,Home,92,5,1593,Credit Card,40,0,William Wilson,40,Female,0
12891,15-04-2022 00:45,Books,91,2,4224,Cash,40,,William Wilson,40,Female,0
12891,17-10-2020 06:53,Clothing,272,2,4015,Cash,40,0,William Wilson,40,Female,0
12891,28-04-2023 13:31,Home,14,2,4633,Cash,40,0,William Wilson,40,Female,0
1523,28-11-2021 11:12,Home,11,3,1453,Cash,49,0,Larry Moody,49,Male,0
1523,09-05-2020 12:07,Books,266,4,2422,Credit Card,49,1,Larry Moody,49,Male,0
1523,06-09-2020 10:18,Clothing,166,3,5239,Credit Card,49,,Larry Moody,49,Male,0
1523,18-01-2021 14:11,Electronics,415,4,2644,Credit Card,49,,Larry Moody,49,Male,0
42950,01-01-2021 14:55,Books,426,1,3944,Credit Card,60,1,Joseph Reeves,60,Male,0
42950,06-01-2020 18:06,Home,434,1,1545,Cash,60,0,Joseph Reeves,60,Male,0
42950,19-01-2023 22:37,Electronics,380,2,4337,Credit Card,60,1,Joseph Reeves,60,Male,0
35386,14-02-2023 02:59,Books,199,1,4767,PayPal,57,1,Tiffany Hudson,57,Male,0
35386,09-07-2023 22:34,Books,420,1,2261,Credit Card,57,1,Tiffany Hudson,57,Male,0
35386,15-03-2022 08:05,Home,176,1,3909,Cash,57,1,Tiffany Hudson,57,Male,0
35386,23-05-2023 01:02,Home,88,5,3815,Credit Card,57,1,Tiffany Hudson,57,Male,0
35386,03-10-2021 22:02,Electronics,248,5,5100,Cash,57,1,Tiffany Hudson,57,Male,0
40221,19-04-2022 22:40,Electronics,446,1,3416,PayPal,22,0,Lisa Harrison,22,Female,0
40221,21-01-2022 22:39,Electronics,336,5,4179,PayPal,22,0,Lisa Harrison,22,Female,0
40221,27-03-2022 04:23,Home,57,3,539,PayPal,22,1,Lisa Harrison,22,Female,0
40221,03-04-2022 20:30,Home,188,5,3533,PayPal,22,1,Lisa Harrison,22,Female,0
40221,06-08-2021 05:27,Home,305,4,2376,Credit Card,22,1,Lisa Harrison,22,Female,0
40221,23-05-2021 19:10,Electronics,381,4,2343,Cash,22,0,Lisa Harrison,22,Female,0
40221,23-12-2021 23:45,Clothing,497,2,5093,PayPal,22,,Lisa Harrison,22,Female,0
40221,21-06-2022 22:05,Electronics,71,1,1967,Cash,22,1,Lisa Harrison,22,Female,0
40221,07-07-2021 20:32,Books,232,3,3637,Credit Card,22,1,Lisa Harrison,22,Female,0
40221,19-08-2020 17:42,Electronics,480,5,3905,PayPal,22,0,Lisa Harrison,22,Female,0
40221,09-09-2023 07:01,Clothing,233,5,500,PayPal,22,0,Lisa Harrison,22,Female,0
40221,02-08-2023 02:31,Books,429,2,3294,PayPal,22,0,Lisa Harrison,22,Female,0
5297,09-01-2023 12:17,Clothing,428,3,1683,Cash,46,,Sarah Dunn,46,Male,0
5297,13-09-2023 14:39,Electronics,17,3,2153,PayPal,46,1,Sarah Dunn,46,Male,0
5297,13-11-2022 01:28,Books,145,5,1904,PayPal,46,1,Sarah Dunn,46,Male,0
5297,12-02-2020 21:50,Electronics,311,5,3124,PayPal,46,0,Sarah Dunn,46,Male,0
5297,23-12-2022 07:09,Clothing,330,1,246,Credit Card,46,,Sarah Dunn,46,Male,0
29074,22-03-2020 06:54,Electronics,292,2,2293,Cash,34,,Teresa Briggs,34,Female,1
29074,18-08-2023 08:52,Books,322,3,2246,Credit Card,34,0,Teresa Briggs,34,Female,1
29074,23-01-2020 15:40,Home,253,2,672,PayPal,34,0,Teresa Briggs,34,Female,1
29074,22-01-2023 02:55,Home,415,4,2669,PayPal,34,1,Teresa Briggs,34,Female,1
29074,22-02-2023 20:42,Books,29,2,260,PayPal,34,1,Teresa Briggs,34,Female,1
29074,12-02-2022 19:44,Clothing,491,1,2482,Credit Card,34,1,Teresa Briggs,34,Female,1
29074,22-06-2023 20:28,Home,182,3,4853,Credit Card,34,,Teresa Briggs,34,Female,1
47642,27-01-2021 07:46,Books,42,1,3434,Credit Card,42,,Susan Wolfe,42,Male,0
47642,23-05-2023 16:11,Home,276,4,947,Credit Card,42,1,Susan Wolfe,42,Male,0
47642,28-11-2020 11:10,Electronics,98,3,2338,PayPal,42,0,Susan Wolfe,42,Male,0
47642,10-08-2021 13:10,Home,207,5,4812,Cash,42,0,Susan Wolfe,42,Male,0
47642,25-06-2023 18:12,Books,67,5,5095,Credit Card,42,0,Susan Wolfe,42,Male,0
47642,18-03-2022 12:46,Clothing,467,2,4747,Cash,42,1,Susan Wolfe,42,Male,0
47642,27-05-2022 11:08,Clothing,491,2,4550,Credit Card,42,,Susan Wolfe,42,Male,0
47642,15-03-2022 01:15,Home,132,5,2080,Credit Card,42,0,Susan Wolfe,42,Male,0
31113,23-02-2022 18:49,Electronics,342,2,3372,PayPal,66,0,Tony Glass,66,Male,0
31113,07-01-2020 15:00,Clothing,346,1,677,Cash,66,1,Tony Glass,66,Male,0
31113,14-08-2020 23:19,Clothing,169,3,1378,Credit Card,66,0,Tony Glass,66,Male,0
31113,17-01-2020 10:38,Electronics,51,5,996,Cash,66,1,Tony Glass,66,Male,0
31113,04-06-2023 07:31,Electronics,301,5,591,Credit Card,66,0,Tony Glass,66,Male,0
31113,26-12-2020 05:25,Electronics,61,4,1922,PayPal,66,1,Tony Glass,66,Male,0
31113,28-05-2022 15:07,Clothing,280,4,2883,Credit Card,66,1,Tony Glass,66,Male,0
31113,12-05-2022 06:22,Home,224,3,2696,Cash,66,0,Tony Glass,66,Male,0
9861,09-03-2020 02:48,Electronics,225,2,2536,PayPal,52,,Andre Lewis,52,Female,0
9861,02-09-2021 12:00,Home,479,1,2720,PayPal,52,0,Andre Lewis,52,Female,0
9861,16-06-2021 05:13,Home,493,3,833,Cash,52,,Andre Lewis,52,Female,0
9861,08-05-2020 02:21,Clothing,378,3,4674,Cash,52,,Andre Lewis,52,Female,0
16270,20-07-2020 22:58,Books,164,3,694,Credit Card,41,1,Jenna Johnson PhD,41,Female,0
16270,29-07-2020 22:49,Electronics,237,2,785,PayPal,41,1,Jenna Johnson PhD,41,Female,0
16270,04-09-2023 00:58,Electronics,368,1,4828,Credit Card,41,0,Jenna Johnson PhD,41,Female,0
16270,04-06-2023 10:31,Home,208,4,4401,PayPal,41,0,Jenna Johnson PhD,41,Female,0
16270,05-01-2023 21:27,Home,246,1,3670,Cash,41,1,Jenna Johnson PhD,41,Female,0
16270,05-05-2021 14:54,Electronics,230,3,1424,PayPal,41,0,Jenna Johnson PhD,41,Female,0
16270,11-03-2022 06:35,Home,351,1,3260,PayPal,41,0,Jenna Johnson PhD,41,Female,0
16270,11-11-2020 14:02,Home,36,1,4504,Credit Card,41,1,Jenna Johnson PhD,41,Female,0
16270,06-12-2021 03:46,Electronics,170,3,1722,PayPal,41,,Jenna Johnson PhD,41,Female,0
10280,16-01-2020 22:00,Books,478,5,2618,Cash,43,0,Christopher Jones,43,Male,0
10280,26-08-2020 13:59,Electronics,293,4,2409,PayPal,43,0,Christopher Jones,43,Male,0
10280,21-05-2022 19:19,Books,432,5,1263,Credit Card,43,0,Christopher Jones,43,Male,0
10280,17-09-2020 17:56,Books,32,4,869,Credit Card,43,0,Christopher Jones,43,Male,0
27870,15-08-2022 17:23,Books,307,2,1482,Credit Card,52,1,Daniel Jimenez,52,Male,0
27870,12-09-2020 11:50,Electronics,486,3,561,Credit Card,52,1,Daniel Jimenez,52,Male,0
27870,24-06-2023 19:30,Home,389,3,2059,PayPal,52,1,Daniel Jimenez,52,Male,0
32594,19-11-2021 05:02,Clothing,184,3,614,PayPal,70,,Shelly Ortega,70,Female,0
32594,04-05-2023 12:49,Home,196,5,3153,Credit Card,70,,Shelly Ortega,70,Female,0
32594,14-03-2020 12:09,Clothing,229,4,4358,PayPal,70,0,Shelly Ortega,70,Female,0
32594,02-01-2021 00:56,Electronics,15,5,1998,Credit Card,70,0,Shelly Ortega,70,Female,0
32594,25-04-2020 04:33,Clothing,344,1,4047,Credit Card,70,,Shelly Ortega,70,Female,0
42053,06-07-2022 13:56,Books,387,2,828,PayPal,43,,Anthony Brooks,43,Male,0
42053,06-05-2023 05:08,Clothing,476,1,1875,Credit Card,43,1,Anthony Brooks,43,Male,0
27723,20-03-2020 06:01,Electronics,389,1,1843,Cash,52,,James Bird,52,Male,0
27723,28-08-2020 04:52,Clothing,228,5,1916,Cash,52,1,James Bird,52,Male,0
27723,13-11-2022 19:31,Electronics,452,2,639,Cash,52,0,James Bird,52,Male,0
27723,15-06-2022 21:54,Home,43,1,4509,PayPal,52,0,James Bird,52,Male,0
27723,29-12-2020 06:34,Electronics,212,5,1706,Credit Card,52,0,James Bird,52,Male,0
27723,30-01-2023 13:00,Electronics,399,5,4427,PayPal,52,1,James Bird,52,Male,0
27685,25-11-2021 21:14,Books,311,4,2672,PayPal,20,,Sarah Brady,20,Female,0
27685,13-07-2022 01:24,Electronics,158,3,3257,PayPal,20,1,Sarah Brady,20,Female,0
27685,20-08-2022 08:45,Home,323,2,3590,Credit Card,20,,Sarah Brady,20,Female,0
27685,26-05-2021 08:02,Books,402,1,845,Credit Card,20,1,Sarah Brady,20,Female,0
27685,05-09-2021 02:23,Electronics,344,2,603,Cash,20,1,Sarah Brady,20,Female,0
27685,30-07-2022 07:34,Books,109,2,4931,Credit Card,20,,Sarah Brady,20,Female,0
27685,09-08-2022 05:33,Electronics,403,5,827,Credit Card,20,0,Sarah Brady,20,Female,0
17421,22-08-2020 02:00,Home,355,4,1161,Credit Card,59,0,Ms. Alyssa Summers DVM,59,Female,0
17421,14-02-2021 05:12,Home,307,3,3825,Credit Card,59,1,Ms. Alyssa Summers DVM,59,Female,0
17421,17-06-2021 23:04,Electronics,115,4,875,Credit Card,59,,Ms. Alyssa Summers DVM,59,Female,0
17421,15-08-2021 19:24,Books,427,4,1846,Credit Card,59,1,Ms. Alyssa Summers DVM,59,Female,0
17421,11-07-2021 10:34,Electronics,432,5,4678,Cash,59,1,Ms. Alyssa Summers DVM,59,Female,0
17421,01-09-2022 13:15,Clothing,215,3,2841,Credit Card,59,0,Ms. Alyssa Summers DVM,59,Female,0
17421,27-10-2021 15:55,Home,136,4,4200,Credit Card,59,1,Ms. Alyssa Summers DVM,59,Female,0
17429,06-12-2020 18:04,Books,480,5,1304,Cash,37,1,Amy Jones,37,Female,0
17429,01-03-2020 15:49,Clothing,284,2,4349,Cash,37,0,Amy Jones,37,Female,0
